[FieldNames]
TextKey	Text
PACKAGE_KIND_192305_NAME	A10C 1/4 가격!
PACKAGE_KIND_192306_NAME	Su-47 1/4 가격!
PACKAGE_KIND_192307_NAME	KF-21 Athena 1/4 가격!
PACKAGE_KIND_192308_NAME	Su-47 Obj.101 1/4 가격!
PACKAGE_KIND_192309_NAME	YF-Agent 1/4 가격!
PACKAGE_KIND_192310_NAME	YF-23 설계도로만!
PACKAGE_KIND_192311_NAME	KF-21 보라매 설계도로만!
PACKAGE_KIND_192312_NAME	F-4 BlackWolf 설계도로만!
PACKAGE_KIND_192313_NAME	Shadow Eagle 설계도로만!
PACKAGE_KIND_192314_NAME	A10 TIGER-HOG 설계도로만!
PACKAGE_KIND_192315_NAME	Fulcrum 35 설계도로만!
PACKAGE_KIND_192316_NAME	EF GHOST 설계도로만!
PACKAGE_KIND_192317_NAME	Griffin 39 설계도로만!
PACKAGE_KIND_192318_NAME	TIGERSHARK 설계도로만!
PACKAGE_KIND_192319_NAME	IDS 설계도로만!
PACKAGE_KIND_192320_NAME	F-14 TIGER 설계도로만!
PACKAGE_KIND_192321_NAME	FOXHOUND 31 설계도로만!
PACKAGE_KIND_192322_NAME	F-35 LT II 설계도로만!
PACKAGE_KIND_192323_NAME	Strike F-15EA 설계도로만!
PACKAGE_KIND_192324_NAME	A10C 설계도로만!
PACKAGE_KIND_192325_NAME	Su-47 설계도로만!
PACKAGE_KIND_192326_NAME	KF-21 Athena 설계도로만!
PACKAGE_KIND_192327_NAME	Su-47 Obj.101 설계도로만!
PACKAGE_KIND_192328_NAME	YF-Agent 설계도로만!
PACKAGE_KIND_192329_NAME	분해 조립 지침서 감당 안 되는 수량
PACKAGE_KIND_192330_NAME	[장비 초기화 방지권] 거부하기 힘드실 제안
PACKAGE_KIND_192331_NAME	[개조 안정제] 거부하기 힘드실 제안
PACKAGE_KIND_192332_NAME	[강화제] 거부하기 힘드실 제안
PACKAGE_KIND_192333_NAME	[하이퍼폴리머] 거부하기 힘드실 제안
PACKAGE_KIND_192334_NAME	[기술 훈장] 역대급 할인!
POPUP_PACKAGE_KIND_192276_MAIN_TITLE	연구 가속과 [FFD800FF]총 212,000,000 자원[-]
POPUP_PACKAGE_KIND_192276_MAIN_SUB	풍부한 자원을 바탕으로 빠르게 연구하자!\n[adb8cc]다음 정기 점검 전까지만 구매 가능
POPUP_192276_CONTENT1_NAME	[FFD800FF]자원[-]\n총 212 M
POPUP_192276_CONTENT2_NAME	[FFD800FF]연구 가속\n5분[-]\n500 개
POPUP_192276_CONTENT3_NAME	[FFD800FF]골드[-]\n100
PACKAGE_KIND_192276_NAME	연구 가속과 총 212,000,000 자원
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC1	[868e9d]Crew : [-]2
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC2	[868e9d]Length(m) : [-]15.2
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC3	[868e9d]Max Thrust : [-]22,000
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC4	[868e9d]Service ceiling(ft) : [-]15,000
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC5	[868e9d]Max Speed : [-]2.0
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC6	[868e9d]Thrust/weight : [-]1.25
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC7	[868e9d]Hard Point : [-]10
FIRSTGET_INFO_AIRCRAFT_KIND53_DESC8	[868e9d]Max Weapons Payload : [-]16,500
UI_MESSAGE_ORDER_FIRSTMARK	연합 명령 마크를 먼저 선택해주세요.
ORDER_CREATION_LOCATION_MESSAGE	{0}:{1} 으로 연합 명령이 하달되었습니다.
UI_GUILD_LOG_ORDER_MAKE	[b]{0}[/b]님이 [5ce55c][u]{1}[/u][-] 위치에 연합 명령을 하달하였습니다.
PACKAGE_KIND_192344_NAME	자원과 건설 가속 패키지
PACKAGE_KIND_192345_NAME	자원과 건설 가속 밸류 패키지
PACKAGE_KIND_192346_NAME	자원과 건설 가속 메가 패키지
PACKAGE_KIND_192347_NAME	자원 프리미엄 패키지
PACKAGE_KIND_192348_NAME	자원 럭셔리 패키지
PACKAGE_KIND_192344_DESC	건설 속도 증가 버프 주간 특화!\n풍부한 수량의 자원과 건설 가속
PACKAGE_KIND_192344_DESC_2	건설 가속과 자원을 적절히 묶은 패키지\n\n엄청난 수량의 자원에만 집중한 패키지
PACKAGE_KIND_192345_BONUS	다량의 자원과 건설 가속
PACKAGE_KIND_192346_BONUS	풍부한 자원과 건설 가속
PACKAGE_KIND_192347_BONUS	엄청난 수량의 자원만!
PACKAGE_KIND_192348_BONUS	폭발적 수량의 자원만!
PACKAGE_KIND_192349_NAME	배틀패스 스킨 업그레이드 모음전 2
PACKAGE_KIND_192350_NAME	시즌 5 유토피아 세트
PACKAGE_KIND_192351_NAME	시즌 6 검은 해적 세트
PACKAGE_KIND_192352_NAME	시즌 7 푸른 수정 세트
PACKAGE_KIND_192353_NAME	시즌 9 과학 연구소 세트
PACKAGE_KIND_192349_DESC	스킨 버프 수치 상향 기념 재발매!\n시즌 5,6,7,9 배틀패스 스킨을\n보유하세요!
PACKAGE_KIND_192349_DESC_2	배틀패스 스킨 버프 상향 기념\n 특별 판매\n\n[adb8cc]*이미 동일한 스킨을 보유한 경우,\n 사용이\n불가능하며 [fff000]골드 500[-]으로 변환 가능합니다.\n\n*일부 특수한 버프는 상향되지 않습니다.\n[fff000]본부[-] > [fff000]스킨 관리[-]에서 각 스킨별 자세한\n버프를 확인하실 수 있습니다.[-]
PACKAGE_KIND_192350_BONUS	각 함종별 공격력 / 장갑 / 내구도 증가
PACKAGE_KIND_192351_BONUS	전투기 / 구축함 / 잠수함 성능 증가
PACKAGE_KIND_192352_BONUS	각 함종별 대함 공격력 및 기타 성능 증가
PACKAGE_KIND_192353_BONUS	잠수함 운용의 필수 스킨!
ITEM_KIND_94015_NAME	50% 할인쿠폰
ITEM_KIND_94015_DESC	쿠폰 사용 기간\n2022. 06. 08 정기점검 전까지 사용 가능.\n\n사용 가능 카테고리\n보급상자, 성장지원, 전투지원\n\n젬 구매 상품만 할인 쿠폰이 적용 됩니다.
SHOP_RECOMMEND_ID_65_MAIN	슈퍼 캐리어 신구격돌
PACKAGE_KIND_192335_NAME	니미츠 설계 확충 계획
PACKAGE_KIND_192336_NAME	니미츠 최종 개장 계획
PACKAGE_KIND_192337_NAME	차세대 기함 이전 계획
PACKAGE_KIND_192338_NAME	차세대 기함 초도 개장
SHOP_RECOMMEND_ID_65_SUB	일정 구매포인트 달성 시,\n모든 유닛 공격력 증가 기간제 약장.\n그리고 기간제 할인 쿠폰 [FFFF00](22.6.8. 점검 전까지)[-]
PACKAGE_KIND_192335_DESC	니미츠 설계도\n[ffff00]구매 포인트 [1][-]
PACKAGE_KIND_192336_DESC	니미츠 프라임 보급상자\n[ffff00]구매 포인트 [2][-]
PACKAGE_KIND_192337_DESC	니미츠 프라임 보급상자\n제럴드 R. 포드 프라임 보급상자\n[ffff00]구매 포인트 [3][-]
PACKAGE_KIND_192338_DESC	제럴드 R. 포드 프라임 보급상자와\n제럴드 R. 포드 설계도\n[ffff00]구매 포인트 [4][-]
PACKAGE_KIND_192339_NAME	넘치는 에너지 코어 리액터
PACKAGE_KIND_192340_NAME	에너지 코어 리액터 프리미엄 패키지
PACKAGE_KIND_192341_NAME	에너지 코어 리액터 럭셔리 패키지
PACKAGE_KIND_192339_DESC	넘치는 수량과 높은 할인율로\n에너지 코어 리액터만 담았다!
PACKAGE_KIND_192339_DESC_2	가격에 걸맞는 최고의 할인율과\n넘치는 수량!\n\n본부 성장과 고레벨 군함 티어 업을\n위한 맞춤 구성!
PACKAGE_KIND_192340_BONUS	다량의 에너지 코어 리액터
PACKAGE_KIND_192341_BONUS	폭발적 수량의 에너지 코어 리액터
PACKAGE_KIND_192342_NAME	퍼펙트 유닛 보급상자
PACKAGE_KIND_192343_NAME	퍼펙트 유닛 보급상자
PACKAGE_KIND_192342_DESC	제럴드 R. 포드 / 니미츠와\n최신 전투기 설계도 등\n하루 세 번의 행운!
PACKAGE_KIND_192342_DESC_2	제럴드 R. 포드와 니미츠 설계도\nYF-23을 비롯한 최신 전투기 설계도\n다량의 군함 경험치와 분해 조립 지침서\n\n알찬 아이템들로만 꽉 채운 상자!\n\n(하루 세 번만 구매 가능합니다.)
PACKAGE_KIND_192343_BONUS	하루 세 번만 !
ITEM_KIND_11753_NAME	퍼펙트 유닛 보급상자
ITEM_KIND_11753_DESC	퍼펙트 유닛 보급상자 확률정보\n\n[ffd000]제럴드 R. 포드 설계도 : 50개[-]  0.03%\n[ffd000]제럴드 R. 포드 설계도 : 5개[-]  0.3%\n[ffd000]제럴드 R. 포드 설계도 : 1개[-]  3.67%\n[ffd000]전투기 스킬 코어 레전더리 - IV : 100개[-]  0.09%\n[ffd000]전투기 스킬 코어 레전더리 - IV : 50개[-]  0.3%\n[ffd000]전투기 스킬 코어 레전더리 - IV : 10개[-]  1.61%\n[ffd000]니미츠 설계도 : 100개[-]  0.25%\n[ffd000]니미츠 설계도 : 10개[-]  1%\n[ffd000]니미츠 설계도 : 1개[-]  3.75%\n[ffd000]YF-23 설계도 : 100개[-]  0.5%\n[ffd000]YF-23 설계도 : 50개[-]  1%\n[ffd000]YF-23 설계도 : 10개[-]  5%\n[ffd000]YF-Agent 설계도 : 100개[-]  0.5%\n[ffd000]YF-Agent 설계도 : 50개[-]  1%\n[ffd000]YF-Agent 설계도 : 10개[-]  5%\n[ffd000]Su-47 설계도 : 100개[-]  0.5%\n[ffd000]Su-47 설계도 : 50개[-]  1%\n[ffd000]Su-47 설계도 : 10개[-]  5%\n[ffd000]Su-47 Obj.101 설계도 : 100개[-]  0.5%\n[ffd000]Su-47 Obj.101 설계도 : 50개[-]  1%\n[ffd000]Su-47 Obj.101 설계도 : 10개[-]  5%\n[ffd000]KF-21 Athena 설계도 : 100개[-]  0.5%\n[ffd000]KF-21 Athena 설계도 : 50개[-]  1%\n[ffd000]KF-21 Athena 설계도 : 10개[-]  5%\n[ffd000]분해 조립 지침서 : 500개[-]  0.5%\n[ffd000]분해 조립 지침서 : 100개[-]  3%\n[ffd000]분해 조립 지침서 : 50개[-]  18%\n[ffd000]군함 경험치(모든군함) : 1000개[-]  1%\n[ffd000]군함 경험치(모든군함) : 500개[-]  6%\n[ffd000]군함 경험치(모든군함) : 200개[-]  28%
COLLECTION_LIST_30003095_TITLE	모든 유닛 공격력 증가 약장 A - I
COLLECTION_LIST_30003096_TITLE	모든 유닛 공격력 증가 약장 A - II
COLLECTION_LIST_30003097_TITLE	모든 유닛 공격력 증가 약장 A - III
COLLECTION_LIST_30003095_REWARD	모든 유닛 공격력 증가 +2.5%
COLLECTION_LIST_30003096_REWARD	모든 유닛 공격력 증가 +5%
COLLECTION_LIST_30003097_REWARD	모든 유닛 공격력 증가 +7.5%
EVENT_DICE_MEMORIAL_TITLE	메모리얼데이 주사위 이벤트
UI_REPEN_SERVER_EVENT_DETAIL_01	아르마다 친위대 기지는\n서버 역사가 오래될 수록\n더욱 높은 레벨의 기지가\n해상에 출현합니다.\n\n현재 해금된 친위대 최대 레벨 : {0}
PACKAGE_KIND_192354_NAME	마스터 플러스 패키지 I_I
PACKAGE_KIND_192355_NAME	마스터 플러스 패키지 I_II
PACKAGE_KIND_192356_NAME	마스터 플러스 패키지 II_I
PACKAGE_KIND_192357_NAME	마스터 플러스 패키지 II_II
PACKAGE_KIND_192358_NAME	마스터 플러스 패키지 III_I
PACKAGE_KIND_192359_NAME	마스터 플러스 패키지 III_II
PACKAGE_KIND_192360_NAME	마스터 플러스 패키지 IV_I
PACKAGE_KIND_192361_NAME	마스터 플러스 패키지 IV_II
PACKAGE_KIND_192362_NAME	마스터 플러스 패키지 V_I
PACKAGE_KIND_192363_NAME	마스터 플러스 패키지 V_II
PACKAGE_KIND_192354_BONUS	3.8M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192355_BONUS	41.6M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192356_BONUS	6M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192357_BONUS	65.7M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192358_BONUS	7.3M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192359_BONUS	79.9M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192360_BONUS	10.6M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192361_BONUS	115.9M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192362_BONUS	13.5M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192363_BONUS	147.9M 자원과 모든 아이템을 한번에!
PACKAGE_KIND_192364_NAME	종합 자원 패키지 I
PACKAGE_KIND_192365_NAME	종합 자원 패키지 II
PACKAGE_KIND_192366_NAME	종합 자원 패키지 I
PACKAGE_KIND_192367_NAME	종합 자원 패키지 II
PACKAGE_KIND_192368_NAME	종합 자원 패키지 I
PACKAGE_KIND_192369_NAME	종합 자원 패키지 II
PACKAGE_KIND_192370_NAME	종합 자원 패키지 I
PACKAGE_KIND_192371_NAME	종합 자원 패키지 II
PACKAGE_KIND_192372_NAME	종합 자원 패키지 I
PACKAGE_KIND_192373_NAME	종합 자원 패키지 II
PACKAGE_KIND_192364_BONUS	총 9M 자원 획득!
PACKAGE_KIND_192365_BONUS	총 49M 자원 획득!
PACKAGE_KIND_192366_BONUS	총 14.3M 자원 획득!
PACKAGE_KIND_192367_BONUS	총 78.1M 자원 획득!
PACKAGE_KIND_192368_BONUS	총 17.5M 자원 획득!
PACKAGE_KIND_192369_BONUS	총 95.4M 자원 획득!
PACKAGE_KIND_192370_BONUS	총 25.2M 자원 획득!
PACKAGE_KIND_192371_BONUS	총 137.7M 자원 획득!
PACKAGE_KIND_192372_BONUS	총 32.1M 자원 획득!
PACKAGE_KIND_192373_BONUS	총 175.4M 자원 획득!
HELP_AUTO_REINFORCE_TITLE	자동 강화
HELP_AUTO_REINFORCE_DESC	장비를 지정한 단계까지 자동으로 강화 시키는 시스템입니다. 단계별로 소모되는 강화제 수량은 장비 및 강화 단계에 따라 상이합니다. 목표 단계에 도달하거나 재료가 부족하면 강화가 종료됩니다.
UI_MAIL_EVENT_220525_1_TITLE	[FFE400][기술 훈장 소비왕 이벤트][-] 보상 지급
UI_MAIL_EVENT_220525_1_CONTENTS	[기술 훈장 소비왕 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
UI_MAIL_EVENT_220525_2_TITLE	[FFE400][소비 랭킹 이벤트][-] 보상 지급
UI_MAIL_EVENT_220525_2_CONTENTS	[소비 랭킹 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
UI_COMMON_CONFIRM_ORDER_ELIMINATION_MOVE	연합 명령은 중복 사용이 불가능 합니다.\n해당 연합 명령 위치로 이동하시겠습니까?
UI_GUILD_LOG_TITLE_ORDER	연합 명령
QUEST_DAILY_KIND_300_CONTENTS	전투기 업그레이드 진행 - 모든 등급(15레벨 이상)
QUEST_DAILY_KIND_301_CONTENTS	전투기 업그레이드 진행 - 노말(5레벨 이상)
QUEST_DAILY_KIND_302_CONTENTS	전투기 업그레이드 진행 - 레어(10레벨 이상)
QUEST_DAILY_KIND_303_CONTENTS	전투기 업그레이드 진행 - 에픽(12레벨 이상)
QUEST_DAILY_KIND_304_CONTENTS	전투기 업그레이드 진행 - 레전더리(15레벨 이상)
UI_INVEN_ITEM_FILTER_6	변환 가능
MAIN_BUTTON_INVENTORY_CATEGORY_EQUIP_MATERIAL	장비 재료
ERROR_COMPOSIT_COMPLETE_ENOUGH	변환을 모두 완료하였습니다.
UI_COMPOSIT_TIME	(UTC) {0}~{1} 이후 변환 리스트 삭제
UI_COMPOSIT_AVAILABLE	변환 가능 {0}/{1}
UI_COMPOSITE_REWARD_NUMBER	재료 수량 선택
UI_COMPOSITE_TITLE	변환
UI_COMPOSITE_LIST	변환 리스트
UI_COMPOSITE_COUNT	변환 횟수
UI_COMPOSITE_LIST_DETAIL_INFO	아래의 리스트 중 선택하여 변환할 수 있습니다.
UI_ERROR_MESSAGE_COMPOSIT_EVENT_END	이벤트 기간이 종료되어 변환할 수 없습니다.
UI_COMPOSITE_COMPLETE_TITLE	변환 완료
UI_COMPOSITE_NOT_ENOUGH_CONDITION	활성화 조건을 만족하는 변환식이 존재하지 않습니다.
UI_COMPOSITE_EMPTY_GUIDE_EQUIPMENT	변환할 수 있는 장비 아이템이 없습니다.
UI_COMPOSITE_EMPTY_GUIDE_ITEM	변환할 수 있는 아이템이 없습니다.
UI_COMPOSITE_EMPTY_GUIDE_MATERIALS	변환할 수 있는 장비재료 아이템이 없습니다.
UI_COMPOSITE_PREVIOUS_STEP	이전 단계로
HELP_COMPOSITE_DESC_3	변환을 통해 획득할 수 있는 모든 아이템을 확인할 수 있습니다. 이벤트 기간 동안 변환할 수 있는 아이템의 경우 오른쪽 상단에 별도 표기가 추가됩니다.
PACKAGE_KIND_160236_NAME	극비개발 파이터 특별 보급
PACKAGE_PERIOD_TITLE_84	극비개발 파이터 특별 보급
PACKAGE_PERIOD_SUBTEXT_84	극비리 개발된 미지의 파이터 제트\nYF-23 / Su-47 /\nSu-47 Obj.101
EVENT_ACCUMULATED_TIME_TITLE_23	현충일 누적 접속 시간 이벤트
PACKAGE_KIND_192374_NAME	고속 건설과 과감한 자원 투입
PACKAGE_KIND_192375_NAME	고속 건설과 과감한 자원
PACKAGE_KIND_192376_NAME	급속 건설과 풍부한 자원
PACKAGE_KIND_192377_NAME	프리미엄 자원 보충 패키지
PACKAGE_KIND_192378_NAME	럭셔리 자원 보충 패키지
PACKAGE_KIND_192374_DESC	건설 속도 및 자원 감소 버프 주간\n맞춤 특별 패키지!\n건설 가속과 자원을 최적 비율로!
PACKAGE_KIND_192374_DESC_2	누구보다 빠른 건설 속도\n남들과는 다른 자원 물량\n\n높은 전투력과 최강 유닛 보유를 위한 \n선결과제, 본부성장을 위해!
PACKAGE_KIND_192375_BONUS	자원 : 건설가속, 약 8 : 2 구성
PACKAGE_KIND_192376_BONUS	자원 : 건설가속, 약 6 : 4 구성
PACKAGE_KIND_192377_BONUS	풍부한 수량의 자원
PACKAGE_KIND_192378_BONUS	폭발적 수량의 자원
PACKAGE_KIND_192379_NAME	기동함대 기함 프라임 패키지
PACKAGE_KIND_192380_NAME	니미츠 프라임 패키지
PACKAGE_KIND_192381_NAME	제럴드 R. 포드 프라임 패키지
PACKAGE_KIND_192379_DESC	니미츠 프라임 보급상자\n제럴드 R. 포드 보급상자
PACKAGE_KIND_192379_DESC_2	니미츠 프라임 보급상자\n\n제럴드 R. 포드 보급상자\n\n함대의 전투력의 핵심은 결국\n항공모함!
PACKAGE_KIND_192380_BONUS	다량의 니미츠 프라임 보급상자
PACKAGE_KIND_192381_BONUS	다량의 제럴드 R. 포드 프라임 보급상자
PACKAGE_KIND_192382_NAME	본부 업그레이드 파이널 스테이지 팩
PACKAGE_KIND_192383_NAME	본부 업그레이드 파이널 스테이지 1
PACKAGE_KIND_192384_NAME	본부 업그레이드 파이널 스테이지 2
PACKAGE_KIND_192382_DESC	다량의 에너지 코어 리액터와\n풍부한 건설 가속 5분\n본부 성장의 완성을 위해!
PACKAGE_KIND_192382_DESC_2	전투력 성장을 위한 필수과제\n본부 업그레이드를 쉽고 빠르게!\n\n다량의 에너지 코어 리액터와\n풍부한 건설 가속 5분
PACKAGE_KIND_192383_BONUS	에너지 코어 리액터와 건설 가속 5분
PACKAGE_KIND_192384_BONUS	다량의 에너지 코어 리액터와 건설 가속 5분
PACKAGE_KIND_192385_NAME	배틀패스 스킨 업그레이드 모음전 3
PACKAGE_KIND_192386_NAME	시즌 11 거북섬 세트
PACKAGE_KIND_192387_NAME	시즌 14 PIXEL 세트
PACKAGE_KIND_192388_NAME	시즌 18 파라오 세트
PACKAGE_KIND_192389_NAME	시즌 22 판테온 세트
PACKAGE_KIND_192385_DESC	스킨 버프 수치 상향 기념 재발매!\n시즌 11,14,18,22 배틀패스 스킨을\n보유하세요!
PACKAGE_KIND_192385_DESC_2	배틀패스 스킨 버프 상향 기념\n 특별 판매\n\n*[adb8cc]이미 동일한 스킨을 보유한 경우,\n 사용이\n불가능하며 [fff000]골드 500[-]으로 변환 가능합니다.\n\n*일부 특수한 버프는 상향되지 않습니다.\n[fff000]본부[-] > [fff000]스킨 관리[-]에서 각 스킨별 자세한\n버프를 확인하실 수 있습니다.[-]
PACKAGE_KIND_192386_BONUS	구축함 운용에 최적화!
PACKAGE_KIND_192387_BONUS	특수전단, 월드보스, 기습방어에 최적화!
PACKAGE_KIND_192388_BONUS	호위함 운용에 최적화!
PACKAGE_KIND_192389_BONUS	특수전단, 월드보스, 기습방어에 최적화!
PACKAGE_KIND_192390_NAME	항공모함 킬러 YF 편대 패키지
PACKAGE_KIND_192391_NAME	잿빛 유령 YF-23 패키지
PACKAGE_KIND_192392_NAME	정예 부관 YF-Agent 패키지
PACKAGE_KIND_192390_DESC	적 항모에 대한 재공습 시간을\n앞당겨 항모 킬러 파이터로\n치명적인 피해를!
PACKAGE_KIND_192390_DESC_2	죽음의 삼각익 편대가 펼치는\n항공모함 공략의 치명적 전략!\n\nYF-Agent : 적 항공모함에 대한\n공습 쿨타임 차감\n\nYF-23 : 적 항모 공습 시 추가피해
PACKAGE_KIND_192391_BONUS	YF-23 보급상자와 전투기 업그레이드 아이템
PACKAGE_KIND_192392_BONUS	YF-Agent 보급상자와 전투기 업그레이드 아이템
COLLECTION_LIST_30004023_TITLE	성장 특화 A - 건설 신발
COLLECTION_LIST_30004024_TITLE	성장 특화 B - 연구 신발
COLLECTION_LIST_30004023_REWARD	보급관의 고강도 건설화 1개
COLLECTION_LIST_30004024_REWARD	수석 연구원의 실내화 1개
PACKAGE_KIND_192393_NAME	티어 XIV 군함 2단 돌파 도전!
UI_MAIL_MAILSHOP_192393_TITLE	티어 XIV 군함\n[FFD800FF]2단 돌파 도전![-]
UI_MAIL_MAILSHOP_192393_REWARD	2단 돌파 성공은 한계돌파가 가능한\n군함끼리 진행하는 게\n가장 확률이 높다는 것,\n알고 계시죠?
UI_MAIL_MAILSHOP_192393_PAY	곧바로 한계돌파 레벨 도달이 가능한\n군함들과 재료를 한 번에 주문했어요.\n어떤 군함을 진행할지는\n선택에 맡길게요. 
BUFF_200000007_NAME	유저 공격 시 군함 항해속도 100% 증가
BUFF_200000008_NAME	항모 공격 시 군함 크리티컬 확률 20% 증가
BUFF_200000009_NAME	항모 공격 시 군함의 항모 추가 피해 200
BUFF_200000002_NAME	항모 공격 시 군함 장갑/내구도 200% 증가
BUFF_200000006_NAME	유저 공격 시 군함 내구도 200% 증가
BUFF_200000003_NAME	유저 수비 시 군함 내구도 100% 증가
BUFF_200000005_NAME	유저 수비 시 군함 장갑/내구도 100% 증가
BUFF_200000001_NAME	항모 공격 시 군함 대함 공격력 200% 증가
BUFF_200000004_NAME	유저 수비 시 군함 대함 공격력 100% 증가
BUFF_200000007_DESC	유저 공격 시 군함 항해속도 100% 증가
BUFF_200000008_DESC	항모 공격 시 군함 크리티컬 확률 20% 증가
BUFF_200000009_DESC	항모 공격 시 군함의 항모 추가 피해 200
BUFF_200000002_DESC	유저 공격 시 군함 장갑 200% 증가
BUFF_200000006_DESC	유저 수비 시 군함 내구도 100% 증가
BUFF_200000003_DESC	유저 공격 시 군함 내구도 200% 증가
BUFF_200000005_DESC	유저 수비 시 군함 장갑 100% 증가
BUFF_200000001_DESC	유저 공격 시 군함 대함 공격력 200% 증가
BUFF_200000004_DESC	유저 수비 시 군함 대함 공격력 100% 증가
BUFF_200000011_NAME	유저 수비 시 전투기 대함/대공 공격력 100% 증가
BUFF_200000010_NAME	유저 공격 시 전투기 대함/대공 공격력 200% 증가
BUFF_200000011_DESC	유저 수비 시 전투기 대함/대공 공격력 100% 증가
BUFF_200000010_DESC	유저 공격 시 전투기 대함/대공 공격력 200% 증가
UI_MAIL_EVENT_220531_1_TITLE	[FFE400][[신발] 특전사의 보급상자 II 2+3 이벤트][-] 보상 지급
UI_MAIL_EVENT_220531_1_CONTENTS	[[신발] 특전사의 보급상자 II 2+3 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
UI_MAIL_EVENT_220531_2_TITLE	[FFE400][[악세서리] 함장의 보급상자 II 2+3 이벤트][-] 보상 지급
UI_MAIL_EVENT_220531_2_CONTENTS	[[악세서리] 함장의 보급상자 II 2+3 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
UI_MAIL_EVENT_220531_3_TITLE	[FFE400][건설 가속 아이템 50% 페이백 이벤트][-] 보상 지급
UI_MAIL_EVENT_220531_3_CONTENTS	[건설 가속 아이템 50% 페이백 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
COLLECTION_OBJ_PLAY_DESC	플레이를 통해 획득
UI_MAIL_EVENT_220531_4_TITLE	[FFE400][기술 훈장 사용 보너스 이벤트][-] 보상 지급
UI_MAIL_EVENT_220531_4_CONTENTS	[기술 훈장 사용 보너스 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
UI_MAIL_EVENT_220531_5_TITLE	[FFE400][도전! 레전더리 장비 강화 지원 이벤트][-] 보상 지급
UI_MAIL_EVENT_220531_5_CONTENTS	[도전! 레전더리 장비 강화 지원 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
ITEM_KIND_11754_DESC	사용 시, 티어 XIV에 해당하는 아래 군함 3종 중\n하나를 선택해 얻을 수 있습니다.\n\n보레이 급 Lv.1\nFFGX Lv.1\nDDGX Lv.1
ITEM_KIND_11755_DESC	사용 시, 보레이 급 군함을 얻습니다.\n군함 레벨 : 1
ITEM_KIND_11756_DESC	사용 시, FFGX 군함을 얻습니다.\n군함 레벨 : 1
ITEM_KIND_11757_DESC	사용 시, DDGX 군함을 얻습니다.\n군함 레벨 : 1
ITEM_KIND_11754_NAME	티어 XIV 군함 선택상자
ITEM_KIND_11755_NAME	보레이 급 [fff000]Lv.1[-]
ITEM_KIND_11756_NAME	FFGX [fff000]Lv.1[-]
ITEM_KIND_11757_NAME	DDGX [fff000]Lv.1[-]
UI_PRESET_EQUIPMENT_TITLE_01	프리셋1
UI_PRESET_EQUIPMENT_TITLE_02	프리셋2
UI_PRESET_EQUIPMENT_TITLE_03	프리셋3
POPUP_PACKAGE_KIND_192413_MAIN_TITLE	초고속 [FFD800FF]군함 성장[-]의 지름길!
POPUP_PACKAGE_KIND_192413_MAIN_SUB	풍부한 수량의 군함 경험치와 생산 / 수리 가속,\n군함 생산 / 성장 / 유지의 모든 것!\n[adb8cc]다음 정기 점검 전 까지 구매 가능[-]
POPUP_192413_CONTENT1_NAME	[FFD800FF]군함 경험치\n(모든군함)[-]\n2,000 개
POPUP_192413_CONTENT2_NAME	[FFD800FF]군함 생산 가속\n5분[-]\n10,000 개
POPUP_192413_CONTENT3_NAME	[FFD800FF]군함 수리 가속\n5분[-]\n10,000 개
PACKAGE_KIND_192413_NAME	초고속 군함 성장의 지름길!
POPUP_PACKAGE_KIND_192414_MAIN_TITLE	빠른 [FFD800FF]군함 생산[-]과 신속한 [FFD800FF]성장[-] 
POPUP_PACKAGE_KIND_192414_MAIN_SUB	다량의 군함 경험치와 철 !\n[adb8cc]다음 정기 점검 전 까지 구매 가능[-]
POPUP_192414_CONTENT1_NAME	[FFD800FF]군함 경험치\n(모든군함)[-]\n1,200 개
POPUP_192414_CONTENT2_NAME	[FFD800FF]군함 생산 가속\n5분[-]\n6,000 개
POPUP_192414_CONTENT3_NAME	[FFD800FF]철 120K[-]\n600 개
